10268.8349117808,10126.1113247844,10339.4080171952,10319.4878799957,10257.2453460578,10139.3545986573,10308.9300231831,10489.6368973359,10368.4550643192,10184.6633888689,10061.6389999765,10151.9980125188,10380.8888929083,10557.2713829535,10301.6067105842,10229.0795834888,10182.2000659949,10250.3150559736,10295.6251353093,10247.1655038567,10160.6114706163,10096.1977472084,10160.179870233,10245.054578507,10286.3266799688,10005.0513416854,10266.5023423948,10222.5982510574,10334.2797145266,10298.7446652854,10034.8963263837,10219.8338549438,10158.4229015981,10376.2442943856,10083.4671457684,10320.4269205569,10335.3582988604,10189.2286224466,10319.4746461299,10111.4202384962,10259.7948227696,10296.8123648399,10365.0699954194,9988.780877499,10195.9145771668,10223.7906256338,10242.7646954209,10027.1429509466,10300.8215523614,10283.4675699909,10266.1887314145
8442.16452329987,8588.01643125895,8653.90345528542,8410.79037781154,8382.46523267352,8729.11755593354,8532.55086213533,9177.98256555778,8626.89556265605,8626.90793040519,8447.11103099756,8727.16557428656,9267.42857319819,9297.96523116574,8468.13415070746,8663.44507293522,8567.03113372608,8240.64761609531,8441.82329447992,8453.31575270416,8552.36899300208,8395.63222094604,8061.3619433617,8294.54254814277,8704.06212358876,8083.65114802401,8528.94356343182,8458.97403827168,8557.00903512677,8515.9630650523,8237.04579581856,8649.95969469668,8438.55283987655,8355.73092042274,8144.34700151654,8324.90047751637,8368.52846705863,8477.58694058333,8456.53746108439,8786.63128192523,8560.90331161272,8862.46166064479,8484.15670342042,8036.39314284327,8794.28497326402,8490.3738965581,8346.46122234851,8540.36903953842,8789.38233909547,8699.83356439641,8635.4103303572
7001.00100314448,7155.76792667672,6951.79319902701,7109.32899438673,7310.82287103322,7073.17474831841,7091.43144972666,7785.63375125121,7062.30937008737,7568.35720392322,7171.37931722441,7145.30148262133,8001.93524657105,8023.10087965199,7039.50816143793,6904.9190564914,6652.94995660228,7053.00490481451,7210.75014299919,7136.40697906152,7238.57484500357,6683.32877376206,7090.49335864166,6862.68039395243,7110.04492553148,7151.07203885302,7134.05287753899,6812.50755801469,6681.82195799212,7040.32678604686,6995.74447779684,7131.61468703385,7374.65647597478,7245.50618188172,6837.66602107116,7322.79977773579,7010.71655189054,6937.26020830526,6992.86398888238,7118.03440911573,6890.44419267586,7177.34279233218,7023.45816804887,6962.98705470248,7430.27390779649,7018.49704499489,6788.14501697566,7175.30712471466,7530.46291765995,7148.36743535116,6989.41562924922
6156.50093731814,6160.7386600852,6140.44851568764,6073.08357249748,6548.57968004086,6058.8795373053,6030.28966536725,6677.45095188924,6096.13723963566,6444.21669904006,6112.06197529279,5940.72413942122,6705.15643417846,6848.84254434258,6492.15004253291,5997.77908713727,5936.33609398157,6145.95625813758,6306.49489224843,6241.60116139461,6217.12712042248,5906.39835172077,6004.24101047189,5946.64472492708,5904.46701826795,5750.28801767744,6391.86890046232,5853.35369640463,5893.65498845168,6370.85964923668,6193.19157181707,6351.30346120424,6593.64794853937,6057.70071369893,6019.55330151353,6262.78957917158,5964.98440216663,5898.62160773777,6097.74094822273,6133.9203632386,6017.11362030431,6043.65199696513,6188.08105917429,6145.43132741548,5938.85870427607,6156.17669101794,6186.43630820311,6287.4178807763,6276.94584817426,5953.92766074972,6177.27249502032
5947.58568276584,5994.70973286399,5728.25718781209,5943.58955762802,6327.11978896,5930.93792726598,5786.96004281054,6001.77605094919,5885.93913807079,5897.45906012015,5732.3585862405,5782.00637159084,5856.38982964234,5864.99792003156,5993.83383128901,5878.66615666325,5587.27600752596,5962.66944397383,6039.23168432021,5846.2554539479,5934.8206082428,5851.52071577808,5786.13568884403,5799.40928963234,5750.89805729643,5532.37929974119,6188.79322190427,5738.59248166821,5769.10915237914,6113.09656606862,5943.24271036597,6235.78212380308,6353.99718555904,5802.84634893196,5554.39693060897,5758.57298122787,5882.89242907133,5688.26813006787,5936.01508489633,5725.20854651652,5870.47038721652,5748.47223467192,6026.65919588226,5825.45272457093,5688.3403894516,5932.78724264438,6013.01639045721,5934.20113304974,5721.09904556435,5777.93119227001,5881.10746377919
5879.4863223518,5936.95901660265,5689.38358402427,5884.6127011351,6279.76316623645,5883.42504760645,5745.21554485075,5870.91989931368,5848.72761667789,5846.94571756815,5695.82889977613,5732.12275168572,5778.2033054904,5782.47970623528,5949.44694760073,5817.33907980044,5513.97040456933,5888.34036723191,5975.92550550253,5814.49720106986,5880.9636973719,5767.85269959516,5734.4814661456,5709.66856518178,5682.92586997535,5474.96890139322,6161.30403190536,5663.24609785475,5724.38067584536,6061.3422368558,5903.47245661879,5658.12636745464,6123.09510992195,5759.01975774813,5496.42593406465,5703.87549549235,5840.44277509155,5648.31775860735,5881.92585491101,5682.55754471604,5819.02202969492,5703.64824722853,6009.72277084365,5752.7984256911,5634.6289053135,5886.92842662047,5949.2597993424,5872.88306445477,5669.54793852802,5718.4272466658,5822.57581762423
5746.47220606261,5810.85501696004,5628.96682258865,5789.88824923158,6211.87709372958,5766.12141653197,5699.71348347826,5797.73478263319,5754.23641930749,5772.3333919948,5655.07273196032,5643.80558465494,5718.73047174638,5708.7511607795,5843.806028209,5748.40778399008,5440.28724262457,5798.95288197655,5905.46830343606,5755.91902989104,5782.09986801666,5647.6458210268,5650.36253978943,5610.21488035486,5592.83241239723,5392.37862189872,6085.16425659559,5586.91352875079,5651.12688337917,6004.69367563714,5789.87389136569,5617.37542286084,6056.49145394662,5640.09797304615,5465.36804601004,5603.30038792842,5746.41557237104,5583.16308927472,5792.24165789014,5605.35565473905,5752.00612329514,5651.9565953414,5952.91120828685,5665.39736292892,5584.3411970346,5800.60318865152,5860.25779219889,5808.78829643475,5617.99813354557,5620.53427330192,5742.7306703814
5729.90424576989,5781.31413539864,5612.3919759116,5768.19836687893,6177.54198079916,5730.2890198733,5660.51620930258,5777.62841101584,5733.31800234907,5732.56754631837,5625.37028349278,5625.04016076169,5698.83237623852,5688.63416683452,5829.72216973443,5730.49610059791,5412.49615910741,5781.80662655428,5886.88923717646,5726.26048272983,5731.33997361533,5625.89600932178,5626.52351185061,5578.63058336442,5560.14134071052,5363.00454395705,6070.29496928658,5577.12790285046,5626.41998289107,5974.29468819099,5767.53985528728,5578.29801675622,6026.84544249777,5625.55753014482,5443.30624521826,5592.04658942652,5729.86141407377,5541.66147358966,5781.05121926378,5577.78364980528,5731.39334532516,5626.39150948302,5923.11125091618,5626.65665667089,5576.76950221513,5781.35540790671,5831.99793540025,5784.87592363649,5578.17662317843,5592.18842841013,5726.97628628573
5728.88591878508,5780.21205728356,5611.5373732275,5766.42728650667,6176.80498478191,5728.80320664485,5659.42024666794,5777.26098931893,5728.82785977838,5728.9139735439,5624.46619082428,5624.50272052825,5698.22322845897,5688.30827483934,5828.75559247923,5728.8132523489,5408.98603459035,5780.53073127193,5885.66588003529,5724.76327136055,5728.71796643761,5624.55460052275,5624.57580335845,5576.59057093701,5559.28800525138,5361.59166648728,6069.78516061957,5576.38521104981,5624.61649137944,5969.88801585921,5766.45069234447,5576.37456417656,6023.17504982535,5624.49578396155,5440.9812384861,5591.01014106857,5728.97624951836,5539.91442959731,5780.32522252173,5576.43976358204,5728.76989988376,5624.90668795172,5921.27957658279,5624.6703312425,5576.32226408161,5780.2055212632,5829.0416225323,5780.33275230694,5576.69037395855,5590.97847017277,5724.81208707018
5728.50231903507,5780.10395590458,5611.38268210242,5766.09881094558,6176.63356795115,5728.49614065313,5659.28207504097,5777.22210604914,5728.49098825833,5728.5472306199,5624.37570637501,5624.37125972253,5698.13708217428,5688.26072787495,5828.5648661081,5728.46906628263,5408.80476991602,5780.12394435551,5885.41153352012,5724.47184102957,5728.48829292825,5624.38243021742,5624.39299407874,5576.21405326983,5559.18782666416,5361.31725454241,6069.73079652209,5576.20585554595,5624.37049799343,5969.6905958784,5766.12718215061,5576.15978715646,6022.82715399015,5624.37185078876,5440.79143637015,5590.79510687619,5728.50480089819,5539.79477337839,5780.1386370467,5576.1369413398,5728.4836234208,5624.3911454885,5920.97955128796,5624.38521724889,5576.149582895,5780.10833667971,5828.59012215598,5780.11308514223,5576.50107917106,5590.8295306435,5724.48020566056
5728.44739515114,5780.07805613344,5611.33467780458,5766.06732493127,6176.58960019123,5728.44630813274,5659.25912516958,5777.21527295693,5728.44880964821,5728.45440716438,5624.34927613068,5624.35219798403,5698.12499928683,5688.25471935201,5828.53013507263,5728.44578214336,5408.78016175265,5780.07613443166,5885.38358213877,5724.41168748595,5728.45197195792,5624.35018057654,5624.35019087171,5576.1120004841,5559.1671534996,5361.28275172055,6069.71532351398,5576.12008584377,5624.34824265207,5969.66784667463,5766.07516813345,5576.11307479604,6022.75655215353,5624.34991732458,5440.76620288028,5590.77735602728,5728.45196562662,5539.77356813799,5780.09404225069,5576.11215377984,5728.45026010784,5624.35075870862,5920.92373560747,5624.34895756025,5576.11062728937,5780.07937609013,5828.53124018174,5780.07943709249,5576.4413364376,5590.78611862535,5724.4042762668
